stimulus_number,stim_fn,question,answer_choice_1,answer_choice_2
602,2013-04-0069_602.jpg,question,yes,no
603,2013-04-0071_603.jpg,question,yes,no
604,2013-04-0073_604.jpg,question,yes,no
605,2013-04-0075_605.jpg,question,yes,no
606,2013-04-0076_606.jpg,question,yes,no
607,2013-04-0079_607.jpg,question,yes,no
608,2013-04-0080_608.jpg,question,yes,no
609,2013-04-0081_609.jpg,question,yes,no
610,2013-04-0085_610.jpg,question,yes,no
611,2013-04-0086_611.jpg,question,yes,no
612,2013-04-0087_612.jpg,question,yes,no
613,2013-04-0088_613.jpg,question,yes,no
614,2013-04-0089_614.jpg,question,yes,no
615,2013-04-0094_615.jpg,question,yes,no
616,2013-04-0097_616.jpg,question,yes,no
617,2013-04-0101_617.jpg,question,yes,no
618,2013-04-0102_618.jpg,question,yes,no
619,2013-04-0103_619.jpg,question,yes,no
620,2013-04-0104_620.jpg,question,yes,no
621,2013-04-0106_621.jpg,question,yes,no
622,2013-04-0107_622.jpg,question,yes,no
623,2013-04-0108_623.jpg,question,yes,no
624,2013-04-0112_624.jpg,question,yes,no
625,2013-04-0113_625.jpg,question,yes,no
626,2013-04-0114_626.jpg,question,yes,no
627,2013-04-0115_627.jpg,question,yes,no
628,2013-04-0116_628.jpg,question,yes,no
629,2013-04-0117_629.jpg,question,yes,no
630,2013-04-0118_630.jpg,question,yes,no
631,2013-04-0119_631.jpg,question,yes,no
632,2013-04-0120_632.jpg,question,yes,no
633,2013-04-0121_633.jpg,question,yes,no
634,2013-04-0123_634.jpg,question,yes,no
635,2013-04-0124_635.jpg,question,yes,no
636,2013-05-0000_636.jpg,question,yes,no
637,2013-05-0003_637.jpg,question,yes,no
638,2013-05-0004_638.jpg,question,yes,no
639,2013-05-0007_639.jpg,question,yes,no
640,2013-05-0009_640.jpg,question,yes,no
641,2013-05-0010_641.jpg,question,yes,no
642,2013-05-0012_642.jpg,question,yes,no
643,2013-05-0013_643.jpg,question,yes,no
644,2013-05-0015_644.jpg,question,yes,no
645,2013-05-0017_645.jpg,question,yes,no
646,2013-05-0020_646.jpg,question,yes,no
647,2013-05-0023_647.jpg,question,yes,no
648,2013-05-0025_648.jpg,question,yes,no
649,2013-05-0026_649.jpg,question,yes,no
650,2013-05-0027_650.jpg,question,yes,no
651,2013-05-0033_651.jpg,question,yes,no
652,2013-05-0034_652.jpg,question,yes,no
653,2013-05-0035_653.jpg,question,yes,no
654,2013-05-0037_654.jpg,question,yes,no
655,2013-05-0039_655.jpg,question,yes,no
656,2013-05-0040_656.jpg,question,yes,no
657,2013-05-0042_657.jpg,question,yes,no
658,2013-05-0047_658.jpg,question,yes,no
659,2013-05-0050_659.jpg,question,yes,no
660,2013-05-0052_660.jpg,question,yes,no
661,2013-05-0053_661.jpg,question,yes,no
662,2013-05-0056_662.jpg,question,yes,no
663,2013-05-0057_663.jpg,question,yes,no
664,2013-05-0059_664.jpg,question,yes,no
665,2013-05-0060_665.jpg,question,yes,no
666,2013-05-0065_666.jpg,question,yes,no
667,2013-05-0067_667.jpg,question,yes,no
668,2013-05-0068_668.jpg,question,yes,no
669,2013-05-0070_669.jpg,question,yes,no
670,2013-05-0071_670.jpg,question,yes,no
671,2013-05-0074_671.jpg,question,yes,no
672,2013-05-0075_672.jpg,question,yes,no
673,2013-05-0076_673.jpg,question,yes,no
674,2013-05-0082_674.jpg,question,yes,no
675,2013-05-0084_675.jpg,question,yes,no
676,2013-05-0087_676.jpg,question,yes,no
677,2013-05-0091_677.jpg,question,yes,no
678,2013-05-0095_678.jpg,question,yes,no
679,2013-05-0096_679.jpg,question,yes,no
680,2013-05-0097_680.jpg,question,yes,no
681,2013-05-0099_681.jpg,question,yes,no
682,2013-05-0101_682.jpg,question,yes,no
683,2013-05-0102_683.jpg,question,yes,no
684,2013-05-0103_684.jpg,question,yes,no
685,2013-05-0105_685.jpg,question,yes,no
686,2013-05-0106_686.jpg,question,yes,no
687,2013-05-0108_687.jpg,question,yes,no
688,2013-05-0111_688.jpg,question,yes,no
689,2013-05-0116_689.jpg,question,yes,no
690,2013-05-0122_690.jpg,question,yes,no
691,2013-05-0123_691.jpg,question,yes,no
692,2013-05-0125_692.jpg,question,yes,no
693,2013-05-0126_693.jpg,question,yes,no
694,2013-05-0130_694.jpg,question,yes,no
695,2013-05-0132_695.jpg,question,yes,no
696,2013-05-0133_696.jpg,question,yes,no
697,2013-05-0134_697.jpg,question,yes,no
698,2013-05-0137_698.jpg,question,yes,no
699,2013-05-0139_699.jpg,question,yes,no
700,2013-05-0141_700.jpg,question,yes,no
701,2013-05-0143_701.jpg,question,yes,no
702,2013-05-0144_702.jpg,question,yes,no
703,2013-05-0146_703.jpg,question,yes,no
704,2013-06-0000_704.jpg,question,yes,no
705,2013-06-0001_705.jpg,question,yes,no
706,2013-06-0002_706.jpg,question,yes,no
707,2013-06-0003_707.jpg,question,yes,no
708,2013-06-0005_708.jpg,question,yes,no
709,2013-06-0006_709.jpg,question,yes,no
710,2013-06-0007_710.jpg,question,yes,no
711,2013-06-0008_711.jpg,question,yes,no
712,2013-06-0010_712.jpg,question,yes,no
713,2013-06-0012_713.jpg,question,yes,no
714,2013-06-0014_714.jpg,question,yes,no
715,2013-06-0015_715.jpg,question,yes,no
716,2013-06-0016_716.jpg,question,yes,no
717,2013-06-0017_717.jpg,question,yes,no
718,2013-06-0018_718.jpg,question,yes,no
719,2013-06-0021_719.jpg,question,yes,no
720,2013-06-0023_720.jpg,question,yes,no
721,2013-06-0025_721.jpg,question,yes,no
722,2013-06-0026_722.jpg,question,yes,no
723,2013-06-0027_723.jpg,question,yes,no
724,2013-06-0030_724.jpg,question,yes,no
725,2013-06-0034_725.jpg,question,yes,no
726,2013-06-0035_726.jpg,question,yes,no
727,2013-06-0039_727.jpg,question,yes,no
728,2013-06-0041_728.jpg,question,yes,no
729,2013-06-0042_729.jpg,question,yes,no
730,2013-06-0046_730.jpg,question,yes,no
731,2013-06-0048_731.jpg,question,yes,no
732,2013-06-0049_732.jpg,question,yes,no
733,2013-06-0051_733.jpg,question,yes,no
734,2013-06-0053_734.jpg,question,yes,no
735,2013-06-0054_735.jpg,question,yes,no
736,2013-06-0055_736.jpg,question,yes,no
737,2013-06-0056_737.jpg,question,yes,no
738,2013-06-0057_738.jpg,question,yes,no
739,2013-06-0058_739.jpg,question,yes,no
740,2013-06-0060_740.jpg,question,yes,no
741,2013-06-0062_741.jpg,question,yes,no
742,2013-06-0065_742.jpg,question,yes,no
743,2013-06-0067_743.jpg,question,yes,no
744,2013-06-0068_744.jpg,question,yes,no
745,2013-06-0069_745.jpg,question,yes,no
746,2013-06-0071_746.jpg,question,yes,no
747,2013-06-0074_747.jpg,question,yes,no
748,2013-06-0075_748.jpg,question,yes,no
749,2013-06-0077_749.jpg,question,yes,no
750,2013-06-0079_750.jpg,question,yes,no
751,2013-06-0080_751.jpg,question,yes,no
752,2013-06-0081_752.jpg,question,yes,no
753,2013-06-0082_753.jpg,question,yes,no
754,2013-06-0083_754.jpg,question,yes,no
755,2013-06-0084_755.jpg,question,yes,no
756,2013-06-0085_756.jpg,question,yes,no
757,2013-06-0086_757.jpg,question,yes,no
758,2013-06-0087_758.jpg,question,yes,no
759,2013-06-0088_759.jpg,question,yes,no
760,2013-06-0090_760.jpg,question,yes,no
761,2013-06-0093_761.jpg,question,yes,no
762,2013-06-0094_762.jpg,question,yes,no
763,2013-06-0096_763.jpg,question,yes,no
764,2013-06-0097_764.jpg,question,yes,no
765,2013-06-0100_765.jpg,question,yes,no
766,2013-06-0102_766.jpg,question,yes,no
767,2013-06-0103_767.jpg,question,yes,no
768,2013-06-0104_768.jpg,question,yes,no
769,2013-06-0107_769.jpg,question,yes,no
770,2013-06-0108_770.jpg,question,yes,no
771,2013-06-0109_771.jpg,question,yes,no
772,2013-06-0111_772.jpg,question,yes,no
773,2013-07-0005_773.jpg,question,yes,no
774,2013-07-0007_774.jpg,question,yes,no
775,2013-07-0009_775.jpg,question,yes,no
776,2013-07-0012_776.jpg,question,yes,no
777,2013-07-0015_777.jpg,question,yes,no
778,2013-07-0017_778.jpg,question,yes,no
779,2013-07-0021_779.jpg,question,yes,no
780,2013-07-0022_780.jpg,question,yes,no
781,2013-07-0024_781.jpg,question,yes,no
782,2013-07-0026_782.jpg,question,yes,no
783,2013-07-0030_783.jpg,question,yes,no
784,2013-07-0034_784.jpg,question,yes,no
785,2013-07-0036_785.jpg,question,yes,no
786,2013-07-0037_786.jpg,question,yes,no
787,2013-07-0038_787.jpg,question,yes,no
788,2013-07-0039_788.jpg,question,yes,no
789,2013-07-0040_789.jpg,question,yes,no
790,2013-07-0041_790.jpg,question,yes,no
791,2013-07-0045_791.jpg,question,yes,no
792,2013-07-0046_792.jpg,question,yes,no
793,2013-07-0047_793.jpg,question,yes,no
794,2013-07-0052_794.jpg,question,yes,no
795,2013-07-0055_795.jpg,question,yes,no
796,2013-07-0056_796.jpg,question,yes,no
797,2013-07-0058_797.jpg,question,yes,no
798,2013-07-0059_798.jpg,question,yes,no
799,2013-07-0060_799.jpg,question,yes,no
800,2013-07-0061_800.jpg,question,yes,no
801,2013-07-0063_801.jpg,question,yes,no
802,2013-07-0064_802.jpg,question,yes,no
803,2013-07-0067_803.jpg,question,yes,no
804,2013-07-0068_804.jpg,question,yes,no
805,2013-07-0070_805.jpg,question,yes,no
806,2013-07-0071_806.jpg,question,yes,no
807,2013-07-0073_807.jpg,question,yes,no
808,2013-07-0076_808.jpg,question,yes,no
809,2013-07-0082_809.jpg,question,yes,no
810,2013-07-0083_810.jpg,question,yes,no
811,2013-07-0087_811.jpg,question,yes,no
812,2013-07-0089_812.jpg,question,yes,no
813,2013-07-0091_813.jpg,question,yes,no
814,2013-07-0093_814.jpg,question,yes,no
815,2013-07-0094_815.jpg,question,yes,no
816,2013-07-0096_816.jpg,question,yes,no
817,2013-07-0101_817.jpg,question,yes,no
818,2013-07-0102_818.jpg,question,yes,no
819,2013-07-0103_819.jpg,question,yes,no
820,2013-07-0106_820.jpg,question,yes,no
821,2013-07-0107_821.jpg,question,yes,no
822,2013-07-0108_822.jpg,question,yes,no
823,2013-07-0110_823.jpg,question,yes,no
824,2013-07-0113_824.jpg,question,yes,no
825,2013-07-0115_825.jpg,question,yes,no
826,2013-07-0116_826.jpg,question,yes,no
827,2013-07-0119_827.jpg,question,yes,no
828,2013-07-0121_828.jpg,question,yes,no
829,2013-07-0123_829.jpg,question,yes,no
830,2013-07-0124_830.jpg,question,yes,no
831,2013-07-0125_831.jpg,question,yes,no
832,2013-07-0127_832.jpg,question,yes,no
833,2013-07-0128_833.jpg,question,yes,no
834,2013-07-0129_834.jpg,question,yes,no
835,2013-07-0131_835.jpg,question,yes,no
836,2013-07-0132_836.jpg,question,yes,no
837,2013-07-0133_837.jpg,question,yes,no
838,2013-07-0135_838.jpg,question,yes,no
839,2013-07-0136_839.jpg,question,yes,no
840,2013-07-0138_840.jpg,question,yes,no
841,2013-07-0139_841.jpg,question,yes,no
842,2013-07-0141_842.jpg,question,yes,no
843,2013-07-0142_843.jpg,question,yes,no
844,2013-07-0143_844.jpg,question,yes,no
845,2013-07-0146_845.jpg,question,yes,no
846,2013-07-0149_846.jpg,question,yes,no
847,2013-07-0151_847.jpg,question,yes,no
848,2013-07-0153_848.jpg,question,yes,no
849,2013-07-0154_849.jpg,question,yes,no
850,2013-07-0155_850.jpg,question,yes,no
851,2013-07-0156_851.jpg,question,yes,no
852,2013-07-0158_852.jpg,question,yes,no
853,2013-07-0161_853.jpg,question,yes,no
854,2013-07-0162_854.jpg,question,yes,no
855,2013-07-0163_855.jpg,question,yes,no
856,2013-07-0166_856.jpg,question,yes,no
857,2013-07-0170_857.jpg,question,yes,no
858,2013-07-0172_858.jpg,question,yes,no
859,2013-07-0173_859.jpg,question,yes,no
860,2013-07-0175_860.jpg,question,yes,no
861,2013-07-0176_861.jpg,question,yes,no
862,2013-07-0177_862.jpg,question,yes,no
863,2013-07-0180_863.jpg,question,yes,no
864,2013-08-0001_864.jpg,question,yes,no
865,2013-08-0002_865.jpg,question,yes,no
866,2013-08-0004_866.jpg,question,yes,no
867,2013-08-0005_867.jpg,question,yes,no
868,2013-08-0007_868.jpg,question,yes,no
869,2013-08-0009_869.jpg,question,yes,no
870,2013-08-0010_870.jpg,question,yes,no
871,2013-08-0012_871.jpg,question,yes,no
872,2013-08-0013_872.jpg,question,yes,no
873,2013-08-0015_873.jpg,question,yes,no
874,2013-08-0017_874.jpg,question,yes,no
875,2013-08-0018_875.jpg,question,yes,no
876,2013-08-0019_876.jpg,question,yes,no
877,2013-08-0020_877.jpg,question,yes,no
878,2013-08-0021_878.jpg,question,yes,no
879,2013-08-0022_879.jpg,question,yes,no
880,2013-08-0023_880.jpg,question,yes,no
881,2013-08-0024_881.jpg,question,yes,no
882,2013-08-0025_882.jpg,question,yes,no
883,2013-08-0026_883.jpg,question,yes,no
884,2013-08-0028_884.jpg,question,yes,no
885,2013-08-0029_885.jpg,question,yes,no
886,2013-08-0035_886.jpg,question,yes,no
887,2013-08-0037_887.jpg,question,yes,no
888,2013-08-0038_888.jpg,question,yes,no
889,2013-08-0041_889.jpg,question,yes,no
890,2013-08-0042_890.jpg,question,yes,no
891,2013-08-0043_891.jpg,question,yes,no
892,2013-08-0044_892.jpg,question,yes,no
893,2013-08-0045_893.jpg,question,yes,no
894,2013-08-0046_894.jpg,question,yes,no
895,2013-08-0047_895.jpg,question,yes,no
896,2013-08-0048_896.jpg,question,yes,no
897,2013-08-0049_897.jpg,question,yes,no
898,2013-08-0051_898.jpg,question,yes,no
899,2013-08-0052_899.jpg,question,yes,no
900,2013-08-0053_900.jpg,question,yes,no
901,2013-08-0056_901.jpg,question,yes,no
902,2013-08-0057_902.jpg,question,yes,no
903,2013-08-0058_903.jpg,question,yes,no
904,2013-08-0060_904.jpg,question,yes,no
905,2013-08-0062_905.jpg,question,yes,no
906,2013-08-0063_906.jpg,question,yes,no
907,2013-08-0064_907.jpg,question,yes,no
908,2013-08-0066_908.jpg,question,yes,no
909,2013-08-0068_909.jpg,question,yes,no
910,2013-08-0069_910.jpg,question,yes,no
911,2013-08-0070_911.jpg,question,yes,no
912,2013-08-0071_912.jpg,question,yes,no
913,2013-08-0074_913.jpg,question,yes,no
914,2013-08-0076_914.jpg,question,yes,no
915,2013-08-0077_915.jpg,question,yes,no
916,2013-08-0079_916.jpg,question,yes,no
917,2013-08-0080_917.jpg,question,yes,no
918,2013-08-0082_918.jpg,question,yes,no
919,2013-08-0087_919.jpg,question,yes,no
920,2013-08-0090_920.jpg,question,yes,no
921,2013-08-0094_921.jpg,question,yes,no
922,2013-08-0095_922.jpg,question,yes,no
923,2013-08-0096_923.jpg,question,yes,no
924,2013-08-0097_924.jpg,question,yes,no
925,2013-08-0098_925.jpg,question,yes,no
926,2013-08-0099_926.jpg,question,yes,no
927,2013-08-0101_927.jpg,question,yes,no
928,2013-08-0103_928.jpg,question,yes,no
929,2013-08-0104_929.jpg,question,yes,no
930,2013-08-0106_930.jpg,question,yes,no
931,2013-08-0107_931.jpg,question,yes,no
932,2013-08-0109_932.jpg,question,yes,no
933,2013-08-0111_933.jpg,question,yes,no
934,2013-08-0112_934.jpg,question,yes,no
935,2013-08-0113_935.jpg,question,yes,no
936,2013-08-0114_936.jpg,question,yes,no
937,2013-08-0115_937.jpg,question,yes,no
938,2013-08-0116_938.jpg,question,yes,no
939,2013-08-0119_939.jpg,question,yes,no
940,2013-08-0125_940.jpg,question,yes,no
941,2013-08-0126_941.jpg,question,yes,no
942,2013-08-0127_942.jpg,question,yes,no
943,2013-08-0130_943.jpg,question,yes,no
944,2013-08-0131_944.jpg,question,yes,no
945,2013-08-0132_945.jpg,question,yes,no
946,2013-08-0133_946.jpg,question,yes,no
947,2013-08-0134_947.jpg,question,yes,no
948,2013-08-0135_948.jpg,question,yes,no
949,2013-08-0136_949.jpg,question,yes,no
950,2013-08-0137_950.jpg,question,yes,no
951,2013-08-0138_951.jpg,question,yes,no
952,2013-08-0140_952.jpg,question,yes,no
953,2013-08-0141_953.jpg,question,yes,no
954,2013-08-0142_954.jpg,question,yes,no
955,2013-08-0145_955.jpg,question,yes,no
956,2013-09-0000_956.jpg,question,yes,no
957,2013-09-0001_957.jpg,question,yes,no
958,2013-09-0002_958.jpg,question,yes,no
959,2013-09-0003_959.jpg,question,yes,no
960,2013-09-0004_960.jpg,question,yes,no
961,2013-09-0007_961.jpg,question,yes,no
962,2013-09-0008_962.jpg,question,yes,no
963,2013-09-0009_963.jpg,question,yes,no
964,2013-09-0010_964.jpg,question,yes,no
965,2013-09-0011_965.jpg,question,yes,no
966,2013-09-0013_966.jpg,question,yes,no
967,2013-09-0014_967.jpg,question,yes,no
968,2013-09-0016_968.jpg,question,yes,no
969,2013-09-0018_969.jpg,question,yes,no
970,2013-09-0019_970.jpg,question,yes,no
971,2013-09-0020_971.jpg,question,yes,no
972,2013-09-0022_972.jpg,question,yes,no
973,2013-09-0024_973.jpg,question,yes,no
974,2013-09-0025_974.jpg,question,yes,no
975,2013-09-0026_975.jpg,question,yes,no
976,2013-09-0029_976.jpg,question,yes,no
977,2013-09-0031_977.jpg,question,yes,no
978,2013-09-0032_978.jpg,question,yes,no
979,2013-09-0033_979.jpg,question,yes,no
980,2013-09-0034_980.jpg,question,yes,no
981,2013-09-0036_981.jpg,question,yes,no
982,2013-09-0037_982.jpg,question,yes,no
983,2013-09-0038_983.jpg,question,yes,no
984,2013-09-0040_984.jpg,question,yes,no
985,2013-09-0043_985.jpg,question,yes,no
986,2013-09-0045_986.jpg,question,yes,no
987,2013-09-0046_987.jpg,question,yes,no
988,2013-09-0047_988.jpg,question,yes,no
989,2013-09-0048_989.jpg,question,yes,no
990,2013-09-0049_990.jpg,question,yes,no
991,2013-09-0052_991.jpg,question,yes,no
992,2013-09-0054_992.jpg,question,yes,no
993,2013-09-0055_993.jpg,question,yes,no
994,2013-09-0057_994.jpg,question,yes,no
995,2013-09-0060_995.jpg,question,yes,no
996,2013-09-0062_996.jpg,question,yes,no
997,2013-09-0063_997.jpg,question,yes,no
998,2013-09-0067_998.jpg,question,yes,no
999,2013-09-0068_999.jpg,question,yes,no
1000,2013-09-0070_1000.jpg,question,yes,no
1001,2013-09-0071_1001.jpg,question,yes,no
1002,2013-09-0072_1002.jpg,question,yes,no
1003,2013-09-0073_1003.jpg,question,yes,no
1004,2013-09-0074_1004.jpg,question,yes,no
1005,2013-09-0075_1005.jpg,question,yes,no
1006,2013-09-0079_1006.jpg,question,yes,no
1007,2013-09-0080_1007.jpg,question,yes,no
1008,2013-09-0082_1008.jpg,question,yes,no
1009,2013-09-0083_1009.jpg,question,yes,no
1010,2013-09-0085_1010.jpg,question,yes,no
1011,2013-09-0086_1011.jpg,question,yes,no
1012,2013-09-0087_1012.jpg,question,yes,no
1013,2013-09-0088_1013.jpg,question,yes,no
1014,2013-09-0089_1014.jpg,question,yes,no
1015,2013-09-0091_1015.jpg,question,yes,no
1016,2013-09-0093_1016.jpg,question,yes,no
1017,2013-09-0094_1017.jpg,question,yes,no
1018,2013-09-0095_1018.jpg,question,yes,no
1019,2013-09-0096_1019.jpg,question,yes,no
1020,2013-09-0098_1020.jpg,question,yes,no
1021,2013-09-0099_1021.jpg,question,yes,no
1022,2013-09-0100_1022.jpg,question,yes,no
1023,2013-09-0101_1023.jpg,question,yes,no
1024,2013-09-0102_1024.jpg,question,yes,no
1025,2013-09-0105_1025.jpg,question,yes,no
1026,2013-09-0107_1026.jpg,question,yes,no
1027,2013-09-0111_1027.jpg,question,yes,no
1028,2013-09-0113_1028.jpg,question,yes,no
1029,2013-09-0114_1029.jpg,question,yes,no
1030,2013-09-0115_1030.jpg,question,yes,no
1031,2013-09-0117_1031.jpg,question,yes,no
1032,2013-09-0118_1032.jpg,question,yes,no
1033,2013-09-0121_1033.jpg,question,yes,no
1034,2013-09-0123_1034.jpg,question,yes,no
1035,2013-09-0124_1035.jpg,question,yes,no
1036,2013-09-0127_1036.jpg,question,yes,no
1037,2013-09-0130_1037.jpg,question,yes,no
1038,2013-09-0132_1038.jpg,question,yes,no
1039,2013-09-0133_1039.jpg,question,yes,no
1040,2013-09-0136_1040.jpg,question,yes,no
1041,2013-09-0137_1041.jpg,question,yes,no
1042,2013-09-0139_1042.jpg,question,yes,no
1043,2013-09-0140_1043.jpg,question,yes,no
1044,2013-09-0143_1044.jpg,question,yes,no
1045,2013-09-0144_1045.jpg,question,yes,no
1046,2013-09-0147_1046.jpg,question,yes,no
1047,2013-09-0148_1047.jpg,question,yes,no
1048,2013-09-0149_1048.jpg,question,yes,no
1049,2013-09-0151_1049.jpg,question,yes,no
1050,2013-10-0002_1050.jpg,question,yes,no
1051,2013-10-0003_1051.jpg,question,yes,no
1052,2013-10-0004_1052.jpg,question,yes,no
1053,2013-10-0005_1053.jpg,question,yes,no
1054,2013-10-0006_1054.jpg,question,yes,no
1055,2013-10-0007_1055.jpg,question,yes,no
1056,2013-10-0008_1056.jpg,question,yes,no
1057,2013-10-0010_1057.jpg,question,yes,no
1058,2013-10-0011_1058.jpg,question,yes,no
1059,2013-10-0013_1059.jpg,question,yes,no
1060,2013-10-0014_1060.jpg,question,yes,no
1061,2013-10-0015_1061.jpg,question,yes,no
1062,2013-10-0016_1062.jpg,question,yes,no
1063,2013-10-0017_1063.jpg,question,yes,no
1064,2013-10-0018_1064.jpg,question,yes,no
1065,2013-10-0019_1065.jpg,question,yes,no
1066,2013-10-0020_1066.jpg,question,yes,no
1067,2013-10-0021_1067.jpg,question,yes,no
1068,2013-10-0023_1068.jpg,question,yes,no
1069,2013-10-0024_1069.jpg,question,yes,no
1070,2013-10-0025_1070.jpg,question,yes,no
1071,2013-10-0029_1071.jpg,question,yes,no
1072,2013-10-0030_1072.jpg,question,yes,no
1073,2013-10-0031_1073.jpg,question,yes,no
1074,2013-10-0034_1074.jpg,question,yes,no
1075,2013-10-0035_1075.jpg,question,yes,no
1076,2013-10-0036_1076.jpg,question,yes,no
1077,2013-10-0038_1077.jpg,question,yes,no
1078,2013-10-0041_1078.jpg,question,yes,no
1079,2013-10-0042_1079.jpg,question,yes,no
1080,2013-10-0043_1080.jpg,question,yes,no
1081,2013-10-0047_1081.jpg,question,yes,no
1082,2013-10-0048_1082.jpg,question,yes,no
1083,2013-10-0050_1083.jpg,question,yes,no
1084,2013-10-0055_1084.jpg,question,yes,no
1085,2013-10-0056_1085.jpg,question,yes,no
1086,2013-10-0057_1086.jpg,question,yes,no
1087,2013-10-0058_1087.jpg,question,yes,no
1088,2013-10-0059_1088.jpg,question,yes,no
1089,2013-10-0060_1089.jpg,question,yes,no
1090,2013-10-0061_1090.jpg,question,yes,no
1091,2013-10-0062_1091.jpg,question,yes,no
1092,2013-10-0063_1092.jpg,question,yes,no
1093,2013-10-0064_1093.jpg,question,yes,no
1094,2013-10-0066_1094.jpg,question,yes,no
1095,2013-10-0067_1095.jpg,question,yes,no
1096,2013-10-0068_1096.jpg,question,yes,no
1097,2013-10-0069_1097.jpg,question,yes,no
